gm_number,weekday,date,tm,opp,w_l,runs_for,runs_against,inn,w_l_2,rank,games_back,win,loss,save,time,day_night,attendance,c_li,streak,orig_scheduled,home_away,extra_innings,games_back2,run_diff,team,double_header_gm,double_header,year
119,Tuesday,2010-08-17,NYY,DET,W,6,2,,73-46,1,Tied,Sabathia,Verlander,,3:10,N,46906,1.15,+,,Home,0,0,4,NYY,NA,0,2010
120,Wednesday,2010-08-18,NYY,DET,W,9,5,,74-46,1,Tied,Moseley,Bonderman,,3:07,N,46479,1.15,++,,Home,0,0,4,NYY,NA,0,2010
121,Thursday,2010-08-19,NYY,DET,W,11,5,,75-46,1,up 1.0,Hughes,Porcello,Mitre,2:56,D,48143,1.12,+++,,Home,0,1,6,NYY,NA,0,2010
122,Friday,2010-08-20,NYY,SEA,L,0,6,,75-47,1,up 1.0,Hernandez,Burnett,,2:42,N,46493,0.87,-,,Home,0,1,-6,NYY,NA,0,2010
123,Saturday,2010-08-21,NYY,SEA,W,9,5,,76-47,1,up 1.0,Logan,Vargas,Rivera,2:54,D,48158,0.94,+,,Home,0,1,4,NYY,NA,0,2010
124,Sunday,2010-08-22,NYY,SEA,W,10,0,,77-47,1,up 1.0,Sabathia,French,,2:41,D,46778,0.92,++,,Home,0,1,10,NYY,NA,0,2010
125,Monday,2010-08-23,NYY,TOR,L,2,3,,77-48,1,Tied,Downs,Robertson,Gregg,2:41,N,29198,0.89,-,,Away,0,0,-1,NYY,NA,0,2010
126,Tuesday,2010-08-24,NYY,TOR,W,11,5,,78-48,1,Tied,Moseley,Rzepczynski,,3:04,N,30567,1.09,+,,Away,0,0,6,NYY,NA,0,2010
127,Wednesday,2010-08-25,NYY,TOR,L,3,6,,78-49,1,Tied,Cecil,Hughes,Gregg,2:49,N,31449,0.9,-,,Away,0,0,-3,NYY,NA,0,2010
128,Friday,2010-08-27,NYY,CHW,L,4,9,,78-50,1,Tied,Garcia,Burnett,,2:51,N,38596,1,--,,Away,0,0,-5,NYY,NA,0,2010
129,Saturday,2010-08-28,NYY,CHW,W,12,9,,79-50,1,Tied,Sabathia,Danks,Rivera,3:31,N,38811,1.28,+,,Away,0,0,3,NYY,NA,0,2010
130,Sunday,2010-08-29,NYY,CHW,W,2,1,,80-50,1,Tied,Nova,Floyd,Rivera,3:25,D,39433,1.02,++,,Away,0,0,1,NYY,NA,0,2010
131,Monday,2010-08-30,NYY,OAK,W,11,5,,81-50,1,Tied,Vazquez,Cahill,,3:09,N,46356,0.79,+++,,Home,0,0,6,NYY,NA,0,2010
132,Tuesday,2010-08-31,NYY,OAK,W,9,3,,82-50,1,up 1.0,Hughes,Mazzaro,,2:56,N,44575,0.68,++++,,Home,0,1,6,NYY,NA,0,2010
133,Wednesday,2010-09-01,NYY,OAK,W,4,3,,83-50,1,up 1.0,Burnett,Anderson,Rivera,2:55,N,45222,0.51,+++++,,Home,0,1,1,NYY,NA,0,2010
134,Thursday,2010-09-02,NYY,OAK,W,5,0,,84-50,1,up 1.5,Sabathia,Braden,,2:45,D,44644,0.53,++++++,,Home,0,1.5,5,NYY,NA,0,2010
135,Friday,2010-09-03,NYY,TOR,W,7,3,,85-50,1,up 1.5,Wood,Morrow,,3:06,D,44739,0.53,+++++++,,Home,0,1.5,4,NYY,NA,0,2010
136,Saturday,2010-09-04,NYY,TOR,W,7,5,,86-50,1,up 2.5,Chamberlain,Frasor,Rivera,3:09,D,47478,0.46,++++++++,,Home,0,2.5,2,NYY,NA,0,2010
137,Sunday,2010-09-05,NYY,TOR,L,3,7,,86-51,1,up 2.5,Cecil,Hughes,,3:14,D,47737,0.3,-,,Home,0,2.5,-4,NYY,NA,0,2010
138,Monday,2010-09-06,NYY,BAL,L,3,4,,86-52,1,up 2.5,Matusz,Burnett,Uehara,3:14,D,46103,0.31,--,,Home,0,2.5,-1,NYY,NA,0,2010
139,Tuesday,2010-09-07,NYY,BAL,L,2,6,,86-53,1,up 1.5,Arrieta,Sabathia,,2:53,N,46432,0.39,---,,Home,0,1.5,-4,NYY,NA,0,2010
140,Wednesday,2010-09-08,NYY,BAL,W-wo,3,2,,87-53,1,up 2.5,Chamberlain,Uehara,,2:44,D,44163,0.45,+,,Home,0,2.5,1,NYY,NA,0,2010
141,Friday,2010-09-10,NYY,TEX,L-wo,5,6,13,87-54,1,up 1.5,Feldman,Gaudin,,5:12,N,46179,0.36,-,,Away,1,1.5,-1,NYY,NA,0,2010
142,Saturday,2010-09-11,NYY,TEX,L-wo,6,7,,87-55,1,up 0.5,Ogando,Rivera,,4:16,N,49210,0.36,--,,Away,0,0.5,-1,NYY,NA,0,2010
143,Sunday,2010-09-12,NYY,TEX,L,1,4,,87-56,1,up 0.5,Lee,Moseley,Feliz,2:40,D,42007,0.39,---,,Away,0,0.5,-3,NYY,NA,0,2010
144,Monday,2010-09-13,NYY,TBR,L-wo,0,1,11,87-57,2,0.5,Balfour,Mitre,,3:29,N,26907,0.74,----,,Away,1,-0.5,-1,NYY,NA,0,2010
145,Tuesday,2010-09-14,NYY,TBR,W,8,7,10,88-57,1,up 0.5,Robertson,Wheeler,Rivera,3:43,N,28713,1.01,+,,Away,1,0.5,1,NYY,NA,0,2010
146,Wednesday,2010-09-15,NYY,TBR,L,3,4,,88-58,2,0.5,Qualls,Hughes,Soriano,3:09,N,29733,0.91,-,,Away,0,-0.5,-1,NYY,NA,0,2010
147,Friday,2010-09-17,NYY,BAL,W,4,3,,89-58,1,up 0.5,Robertson,Uehara,Rivera,3:09,N,32874,0.75,+,,Away,0,0.5,1,NYY,NA,0,2010
148,Saturday,2010-09-18,NYY,BAL,W,11,3,,90-58,1,up 0.5,Sabathia,Guthrie,,2:59,N,48775,0.54,++,,Away,0,0.5,8,NYY,NA,0,2010
149,Sunday,2010-09-19,NYY,BAL,L-wo,3,4,11,90-59,1,up 0.5,Gonzalez,Robertson,,3:41,D,39537,0.42,-,,Away,1,0.5,-1,NYY,NA,0,2010
150,Monday,2010-09-20,NYY,TBR,W,8,6,,91-59,1,up 1.5,Gaudin,Garza,Rivera,3:19,N,47437,0.78,+,,Home,0,1.5,2,NYY,NA,0,2010
151,Tuesday,2010-09-21,NYY,TBR,W,8,3,,92-59,1,up 2.5,Hughes,Shields,Chamberlain,3:14,N,46609,0.67,++,,Home,0,2.5,5,NYY,NA,0,2010
152,Wednesday,2010-09-22,NYY,TBR,L,2,7,,92-60,1,up 1.5,Hellickson,Burnett,,3:15,N,46986,0.59,-,,Home,0,1.5,-5,NYY,NA,0,2010
153,Thursday,2010-09-23,NYY,TBR,L,3,10,,92-61,1,up 0.5,Price,Sabathia,,3:23,N,47646,0.66,--,,Home,0,0.5,-7,NYY,NA,0,2010
154,Friday,2010-09-24,NYY,BOS,L,8,10,,92-62,2,0.5,Beckett,Pettitte,Papelbon,3:14,N,49457,0.45,---,,Home,0,-0.5,-2,NYY,NA,0,2010
155,Saturday,2010-09-25,NYY,BOS,L,3,7,,92-63,2,1.5,Lester,Nova,,3:27,D,49558,0.62,----,,Home,0,-1.5,-4,NYY,NA,0,2010
156,Sunday,2010-09-26,NYY,BOS,W-wo,4,3,10,93-63,2,0.5,Logan,Okajima,,3:50,N,49199,0.72,+,,Home,1,-0.5,1,NYY,NA,0,2010
157,Monday,2010-09-27,NYY,TOR,L,5,7,,93-64,2,0.5,Rzepczynski,Burnett,Gregg,2:48,N,16004,0.47,-,,Away,0,-0.5,-2,NYY,NA,0,2010
158,Tuesday,2010-09-28,NYY,TOR,W,6,1,,94-64,2,0.5,Sabathia,Drabek,,2:55,N,18193,0.58,+,,Away,0,-0.5,5,NYY,NA,0,2010
159,Wednesday,2010-09-29,NYY,TOR,L,4,8,,94-65,2,0.5,Cecil,Vazquez,,3:05,N,33143,0.65,-,,Away,0,-0.5,-4,NYY,NA,0,2010
160,Saturday,2010-10-02,NYY,BOS,W,6,5,10,95-65,1,Tied,Hughes,Papelbon,Rivera,4:18,D,37467,0.75,+,2010-10-01 (Rain),Away,1,0,1,NYY,1,1,2010
161,Saturday,2010-10-02,NYY,BOS,L-wo,6,7,10,95-66,1,Tied,Manuel,Nova,,4:00,N,37589,0.58,-,,Away,1,0,-1,NYY,2,1,2010
162,Sunday,2010-10-03,NYY,BOS,L,4,8,,95-67,2,1.0,Lackey,Moseley,,3:09,D,37453,1.51,--,,Away,0,-1,-4,NYY,NA,0,2010
1,Thursday,2011-03-31,NYY,DET,W,6,3,,1-0,1,up 0.5,Chamberlain,Coke,Rivera,3:02,D,48226,1.02,+,,Home,0,0.5,3,NYY,NA,0,2011
2,Saturday,2011-04-02,NYY,DET,W,10,6,,2-0,1,Tied,Burnett,Penny,Rivera,3:30,D,41462,1.04,++,,Home,0,0,4,NYY,NA,0,2011
3,Sunday,2011-04-03,NYY,DET,L,7,10,,2-1,2,1.0,Scherzer,Hughes,Valverde,3:20,D,40574,1.07,-,,Home,0,-1,-3,NYY,NA,0,2011
4,Monday,2011-04-04,NYY,MIN,W,4,3,,3-1,2,1.0,Nova,Baker,Rivera,2:38,N,40311,1.04,+,,Home,0,-1,1,NYY,NA,0,2011
5,Tuesday,2011-04-05,NYY,MIN,L,4,5,10,3-2,3,1.5,Capps,Logan,Nathan,3:17,N,40267,1.12,-,,Home,1,-1.5,-1,NYY,NA,0,2011
6,Thursday,2011-04-07,NYY,MIN,W,4,3,,4-2,2,1.0,Burnett,Liriano,Rivera,3:04,D,41512,1.04,+,,Home,0,-1,1,NYY,NA,0,2011
7,Friday,2011-04-08,NYY,BOS,L,6,9,,4-3,3,1.5,Lackey,Colon,Papelbon,3:06,D,37178,1.19,-,,Away,0,-1.5,-3,NYY,NA,0,2011
8,Saturday,2011-04-09,NYY,BOS,W,9,4,,5-3,2,1.0,Robertson,Buchholz,,3:26,D,37488,1.09,+,,Away,0,-1,5,NYY,NA,0,2011
9,Sunday,2011-04-10,NYY,BOS,L,0,4,,5-4,2,1.0,Beckett,Sabathia,,2:58,N,37861,1.19,-,,Away,0,-1,-4,NYY,NA,0,2011
10,Wednesday,2011-04-13,NYY,BAL,W,7,4,,6-4,1,Tied,Burnett,Tillman,Rivera,2:51,N,42171,1.22,+,,Home,0,0,3,NYY,NA,0,2011
11,Thursday,2011-04-14,NYY,BAL,W-wo,6,5,10,7-4,1,up 1.0,Rivera,Gonzalez,,3:13,N,40517,1.36,++,,Home,1,1,1,NYY,NA,0,2011
12,Friday,2011-04-15,NYY,TEX,L,3,5,,7-5,1,up 0.5,Harrison,Nova,Feliz,2:53,N,40814,1.15,-,,Home,0,0.5,-2,NYY,NA,0,2011
13,Saturday,2011-04-16,NYY,TEX,W,5,2,,8-5,1,up 1.5,Garcia,Holland,Rivera,2:39,D,41876,1.12,+,,Home,0,1.5,3,NYY,NA,0,2011
14,Sunday,2011-04-17,NYY,TEX,W,6,5,,9-5,1,up 2.5,Soriano,Rhodes,Rivera,3:03,N,40811,1.2,++,,Home,0,2.5,1,NYY,NA,0,2011
15,Tuesday,2011-04-19,NYY,TOR,L-wo,5,6,10,9-6,1,up 2.0,Rauch,Nova,,3:59,N,25250,1.39,-,,Away,1,2,-1,NYY,NA,0,2011
16,Wednesday,2011-04-20,NYY,TOR,W,6,2,,10-6,1,up 2.0,Colon,Cecil,Soriano,2:59,N,26062,1.38,+,,Away,0,2,4,NYY,NA,0,2011
17,Saturday,2011-04-23,NYY,BAL,W,15,3,,11-6,1,up 3.0,Sabathia,Bergesen,,2:43,N,39054,1.39,++,,Away,0,3,12,NYY,NA,0,2011
18,Sunday,2011-04-24,NYY,BAL,W,6,3,11,12-6,1,up 3.0,Logan,Berken,,3:45,D,25051,1.41,+++,,Away,1,3,3,NYY,NA,0,2011
19,Monday,2011-04-25,NYY,CHW,L,0,2,,12-7,1,up 2.5,Humber,Burnett,Santos,2:41,N,40506,1.28,-,,Home,0,2.5,-2,NYY,NA,0,2011
20,Tuesday,2011-04-26,NYY,CHW,L,2,3,,12-8,1,up 2.0,Floyd,Soriano,Santos,2:54,N,40785,1.24,--,,Home,0,2,-1,NYY,NA,0,2011
21,Wednesday,2011-04-27,NYY,CHW,W,3,1,,13-8,1,up 2.0,Colon,Buehrle,Rivera,2:11,N,40586,1.22,+,,Home,0,2,2,NYY,NA,0,2011
22,Thursday,2011-04-28,NYY,CHW,W,12,3,,14-8,1,up 1.5,Sabathia,Jackson,,3:06,N,40081,1.22,++,,Home,0,1.5,9,NYY,NA,0,2011
23,Friday,2011-04-29,NYY,TOR,L,3,5,,14-9,1,up 1.5,Romero,Garcia,Rauch,3:35,N,40830,1.37,-,,Home,0,1.5,-2,NYY,NA,0,2011
24,Saturday,2011-04-30,NYY,TOR,W,5,4,,15-9,1,up 1.5,Burnett,Drabek,Rivera,2:47,D,42460,1.45,+,,Home,0,1.5,1,NYY,NA,0,2011
25,Sunday,2011-05-01,NYY,TOR,W,5,2,,16-9,1,up 2.5,Nova,Litsch,Rivera,2:55,D,43363,1.43,++,,Home,0,2.5,3,NYY,NA,0,2011
26,Monday,2011-05-02,NYY,DET,W,5,3,,17-9,1,up 3.0,Chamberlain,Valverde,Rivera,3:13,N,22852,1.34,+++,,Away,0,3,2,NYY,NA,0,2011
27,Tuesday,2011-05-03,NYY,DET,L,2,4,,17-10,1,up 2.0,Penny,Sabathia,Valverde,2:54,N,23551,1.3,-,,Away,0,2,-2,NYY,NA,0,2011
28,Wednesday,2011-05-04,NYY,DET,L,0,4,,17-11,1,up 2.0,Scherzer,Garcia,,2:41,N,22569,1.33,--,,Away,0,2,-4,NYY,NA,0,2011
29,Thursday,2011-05-05,NYY,DET,L,3,6,,17-12,1,up 1.0,Porcello,Burnett,,2:58,D,30572,1.27,---,,Away,0,1,-3,NYY,NA,0,2011
30,Friday,2011-05-06,NYY,TEX,W,4,1,,18-12,1,up 1.0,Nova,Harrison,Rivera,2:47,N,49069,1.27,+,,Away,0,1,3,NYY,NA,0,2011
31,Saturday,2011-05-07,NYY,TEX,L,5,7,,18-13,1,Tied,Rhodes,Logan,Feliz,2:58,N,49574,1.3,-,,Away,0,0,-2,NYY,NA,0,2011
32,Sunday,2011-05-08,NYY,TEX,W,12,5,,19-13,1,Tied,Sabathia,Rhodes,,3:36,D,48057,1.38,+,,Away,0,0,7,NYY,NA,0,2011
33,Tuesday,2011-05-10,NYY,KCR,W,3,1,,20-13,1,up 1.0,Garcia,Davies,Rivera,2:52,N,41275,1.34,++,,Home,0,1,2,NYY,NA,0,2011
34,Wednesday,2011-05-11,NYY,KCR,L,3,4,11,20-14,1,Tied,Soria,Carlyle,Coleman,4:31,N,40164,1.41,-,,Home,1,0,-1,NYY,NA,0,2011
35,Thursday,2011-05-12,NYY,KCR,L,5,11,,20-15,2,1.0,O'Sullivan,Nova,,3:20,N,41790,1.4,--,,Home,0,-1,-6,NYY,NA,0,2011
36,Friday,2011-05-13,NYY,BOS,L,4,5,,20-16,2,2.0,Buchholz,Colon,Papelbon,3:35,N,48254,1.4,---,,Home,0,-2,-1,NYY,NA,0,2011
37,Saturday,2011-05-14,NYY,BOS,L,0,6,,20-17,2,2.0,Beckett,Sabathia,,3:26,N,48790,1.35,----,,Home,0,-2,-6,NYY,NA,0,2011
38,Sunday,2011-05-15,NYY,BOS,L,5,7,,20-18,2,2.0,Lester,Garcia,Papelbon,3:41,N,46945,1.33,-----,,Home,0,-2,-2,NYY,NA,0,2011
39,Monday,2011-05-16,NYY,TBR,L,5,6,,20-19,2,3.0,Cruz,Burnett,Farnsworth,2:50,N,25024,1.31,------,,Away,0,-3,-1,NYY,NA,0,2011
40,Tuesday,2011-05-17,NYY,TBR,W,6,2,,21-19,2,2.0,Nova,Shields,,3:10,N,27123,1.25,+,,Away,0,-2,4,NYY,NA,0,2011
41,Wednesday,2011-05-18,NYY,BAL,W,4,1,15,22-19,2,2.0,Noesi,Accardo,,4:56,N,20589,1.2,++,,Away,1,-2,3,NYY,NA,0,2011
42,Thursday,2011-05-19,NYY,BAL,W,13,2,,23-19,2,1.0,Sabathia,Bergesen,,3:00,N,24939,1.3,+++,,Away,0,-1,11,NYY,NA,0,2011
43,Friday,2011-05-20,NYY,NYM,L,1,2,,23-20,3,1.0,Dickey,Garcia,Rodriguez,2:47,N,47874,1.23,-,,Home,0,-1,-1,NYY,NA,0,2011
44,Saturday,2011-05-21,NYY,NYM,W,7,3,,24-20,1,Tied,Burnett,Capuano,,2:44,N,48286,1.2,+,,Home,0,0,4,NYY,NA,0,2011
45,Sunday,2011-05-22,NYY,NYM,W,9,3,,25-20,1,Tied,Ayala,Pelfrey,,3:03,D,48293,1.24,++,,Home,0,0,6,NYY,NA,0,2011
46,Monday,2011-05-23,NYY,TOR,L,3,7,,25-21,1,Tied,Villanueva,Colon,,3:00,N,41946,1.47,-,,Home,0,0,-4,NYY,NA,0,2011
47,Tuesday,2011-05-24,NYY,TOR,W-wo,5,4,,26-21,1,up 0.5,Sabathia,Francisco,,2:36,N,41519,1.42,+,,Home,0,0.5,1,NYY,NA,0,2011
48,Wednesday,2011-05-25,NYY,TOR,W,7,3,,27-21,1,up 0.5,Garcia,Reyes,,2:41,D,43201,1.48,++,,Home,0,0.5,4,NYY,NA,0,2011
49,Friday,2011-05-27,NYY,SEA,L,3,4,,27-22,2,1.0,Pauley,Ayala,League,3:04,N,33715,1.33,-,,Away,0,-1,-1,NYY,NA,0,2011
50,Saturday,2011-05-28,NYY,SEA,L-wo,4,5,12,27-23,2,1.5,Pauley,Rivera,,4:18,N,37354,1.27,--,,Away,1,-1.5,-1,NYY,NA,0,2011
51,Sunday,2011-05-29,NYY,SEA,W,7,1,,28-23,2,1.0,Sabathia,Vargas,,2:55,D,37290,1.33,+,,Away,0,-1,6,NYY,NA,0,2011
52,Monday,2011-05-30,NYY,OAK,W,5,0,,29-23,1,Tied,Colon,Cahill,,2:28,D,35067,1.39,++,,Away,0,0,5,NYY,NA,0,2011
53,Tuesday,2011-05-31,NYY,OAK,W,10,3,,30-23,1,up 1.0,Garcia,Anderson,,2:48,N,22581,1.38,+++,,Away,0,1,7,NYY,NA,0,2011
54,Wednesday,2011-06-01,NYY,OAK,W,4,2,,31-23,1,up 2.0,Burnett,Gonzalez,Rivera,2:37,D,25469,1.45,++++,,Away,0,2,2,NYY,NA,0,2011
55,Friday,2011-06-03,NYY,LAA,L,2,3,,31-24,1,up 1.0,Weaver,Nova,Walden,2:49,N,42521,1.5,-,,Away,0,1,-1,NYY,NA,0,2011
56,Saturday,2011-06-04,NYY,LAA,W,3,2,,32-24,1,up 1.0,Sabathia,Santana,Rivera,2:35,N,43619,1.53,+,,Away,0,1,1,NYY,NA,0,2011
57,Sunday,2011-06-05,NYY,LAA,W,5,3,,33-24,1,up 1.0,Colon,Pineiro,Rivera,3:20,D,43524,1.51,++,,Away,0,1,2,NYY,NA,0,2011
58,Tuesday,2011-06-07,NYY,BOS,L,4,6,,33-25,1,Tied,Lester,Garcia,Papelbon,3:24,N,48450,1.77,-,,Home,0,0,-2,NYY,NA,0,2011
59,Wednesday,2011-06-08,NYY,BOS,L,6,11,,33-26,2,1.0,Wakefield,Burnett,Aceves,3:23,N,47863,1.73,--,,Home,0,-1,-5,NYY,NA,0,2011
60,Thursday,2011-06-09,NYY,BOS,L,3,8,,33-27,2,2.0,Beckett,Sabathia,,3:11,N,48845,1.76,---,,Home,0,-2,-5,NYY,NA,0,2011
61,Friday,2011-06-10,NYY,CLE,W,11,7,,34-27,2,2.0,Nova,Hernandez,,3:32,N,45679,1.45,+,,Home,0,-2,4,NYY,NA,0,2011
62,Saturday,2011-06-11,NYY,CLE,W,4,0,,35-27,2,2.0,Colon,Talbot,,2:49,D,47048,1.52,++,,Home,0,-2,4,NYY,NA,0,2011
63,Sunday,2011-06-12,NYY,CLE,W,9,1,,36-27,2,2.0,Garcia,Tomlin,,3:11,D,46791,1.55,+++,,Home,0,-2,8,NYY,NA,0,2011
64,Monday,2011-06-13,NYY,CLE,L,0,1,,36-28,2,2.5,Carrasco,Burnett,Perez,2:49,N,43551,1.6,-,,Home,0,-2.5,-1,NYY,NA,0,2011
65,Tuesday,2011-06-14,NYY,TEX,W,12,4,,37-28,2,1.5,Sabathia,Ogando,,3:18,N,43457,1.51,+,,Home,0,-1.5,8,NYY,NA,0,2011
66,Wednesday,2011-06-15,NYY,TEX,W,12,4,,38-28,2,1.5,Nova,Holland,,3:20,N,45969,1.57,++,,Home,0,-1.5,8,NYY,NA,0,2011
67,Thursday,2011-06-16,NYY,TEX,W-wo,3,2,12,39-28,2,1.5,Wade,Kirkman,,3:54,D,47487,1.54,+++,,Home,1,-1.5,1,NYY,NA,0,2011
68,Friday,2011-06-17,NYY,CHC,L,1,3,,39-29,2,2.5,Davis,Garcia,Marmol,2:43,D,42219,1.46,-,,Away,0,-2.5,-2,NYY,NA,0,2011
69,Saturday,2011-06-18,NYY,CHC,W,4,3,,40-29,2,1.5,Burnett,Dempster,Rivera,3:43,D,42236,1.4,+,,Away,0,-1.5,1,NYY,NA,0,2011
70,Sunday,2011-06-19,NYY,CHC,W,10,4,,41-29,2,1.5,Sabathia,Marshall,,3:19,N,41828,1.5,++,,Away,0,-1.5,6,NYY,NA,0,2011
71,Monday,2011-06-20,NYY,CIN,W,5,3,,42-29,2,1.5,Nova,Wood,Rivera,2:46,N,41173,1.53,+++,,Away,0,-1.5,2,NYY,NA,0,2011
72,Wednesday,2011-06-22,NYY,CIN,W,4,2,,43-29,2,0.5,Garcia,Leake,Rivera,2:47,D,40010,1.46,++++,2011-06-21 (Rain),Away,0,-0.5,2,NYY,1,1,2011
73,Wednesday,2011-06-22,NYY,CIN,L,2,10,,43-30,2,0.5,Cueto,Gordon,,2:52,N,41367,1.46,-,,Away,0,-0.5,-8,NYY,2,1,2011
74,Friday,2011-06-24,NYY,COL,L,2,4,,43-31,2,0.5,Jimenez,Burnett,Street,2:58,N,46028,1.49,--,,Home,0,-0.5,-2,NYY,NA,0,2011
75,Saturday,2011-06-25,NYY,COL,W,8,3,,44-31,1,up 0.5,Sabathia,Cook,,3:00,D,46900,1.57,+,,Home,0,0.5,5,NYY,NA,0,2011
76,Sunday,2011-06-26,NYY,COL,W,6,4,,45-31,1,up 0.5,Logan,Belisle,Rivera,3:11,D,47894,1.49,++,,Home,0,0.5,2,NYY,NA,0,2011
77,Tuesday,2011-06-28,NYY,MIL,W,12,2,,46-31,1,up 1.5,Garcia,Greinke,,3:21,N,45575,1.55,+++,,Home,0,1.5,10,NYY,NA,0,2011
78,Wednesday,2011-06-29,NYY,MIL,W,5,2,,47-31,1,up 2.5,Burnett,Marcum,Rivera,3:00,N,46450,1.45,++++,,Home,0,2.5,3,NYY,NA,0,2011
79,Thursday,2011-06-30,NYY,MIL,W,5,0,,48-31,1,up 2.5,Sabathia,Wolf,,2:37,D,46903,1.37,+++++,,Home,0,2.5,5,NYY,NA,0,2011
80,Friday,2011-07-01,NYY,NYM,W,5,1,,49-31,1,up 2.5,Nova,Niese,,3:17,N,42020,1.33,++++++,,Away,0,2.5,4,NYY,NA,0,2011
81,Saturday,2011-07-02,NYY,NYM,W,5,2,,50-31,1,up 2.5,Colon,Gee,,2:32,D,42042,1.24,+++++++,,Away,0,2.5,3,NYY,NA,0,2011
82,Sunday,2011-07-03,NYY,NYM,L-wo,2,3,10,50-32,1,up 1.5,Rodriguez,Ayala,,3:25,D,41513,1.19,-,,Away,1,1.5,-1,NYY,NA,0,2011
83,Monday,2011-07-04,NYY,CLE,L,3,6,,50-33,1,up 1.5,Tomlin,Burnett,Perez,2:36,N,40676,1.39,--,,Away,0,1.5,-3,NYY,NA,0,2011
84,Tuesday,2011-07-05,NYY,CLE,W,9,2,,51-33,1,up 1.5,Sabathia,Carrasco,,3:18,N,30100,1.46,+,,Away,0,1.5,7,NYY,NA,0,2011
85,Wednesday,2011-07-06,NYY,CLE,L,3,5,,51-34,1,up 0.5,Masterson,Hughes,Perez,2:58,N,31926,1.36,-,,Away,0,0.5,-2,NYY,NA,0,2011
86,Thursday,2011-07-07,NYY,TBR,L,1,5,,51-35,2,0.5,Niemann,Colon,,3:00,N,47787,1.88,--,,Home,0,-0.5,-4,NYY,NA,0,2011
87,Saturday,2011-07-09,NYY,TBR,W,5,4,,52-35,2,1.0,Robertson,Peralta,Rivera,3:09,D,48103,2.06,+,,Home,0,-1,1,NYY,NA,0,2011
88,Sunday,2011-07-10,NYY,TBR,W,1,0,,53-35,2,1.0,Sabathia,Shields,,2:11,D,47350,2.05,++,,Home,0,-1,1,NYY,NA,0,2011
89,Thursday,2011-07-14,NYY,TOR,L,7,16,,53-36,2,1.5,Reyes,Colon,,2:59,N,37342,1.45,-,,Away,0,-1.5,-9,NYY,NA,0,2011
90,Friday,2011-07-15,NYY,TOR,L,1,7,,53-37,2,1.5,Morrow,Garcia,,3:01,N,33525,1.59,--,,Away,0,-1.5,-6,NYY,NA,0,2011
91,Saturday,2011-07-16,NYY,TOR,W,4,1,,54-37,2,1.5,Sabathia,Romero,Rivera,2:56,D,45606,1.7,+,,Away,0,-1.5,3,NYY,NA,0,2011
92,Sunday,2011-07-17,NYY,TOR,W,7,2,,55-37,2,1.5,Hughes,Villanueva,,2:50,D,36586,1.54,++,,Away,0,-1.5,5,NYY,NA,0,2011
93,Monday,2011-07-18,NYY,TBR,W,5,4,,56-37,2,1.5,Robertson,Torres,Rivera,3:43,N,22471,1.81,+++,,Away,0,-1.5,1,NYY,NA,0,2011
94,Tuesday,2011-07-19,NYY,TBR,L,2,3,,56-38,2,1.5,Hellickson,Colon,Peralta,3:05,N,22780,1.71,-,,Away,0,-1.5,-1,NYY,NA,0,2011
95,Wednesday,2011-07-20,NYY,TBR,W,4,0,,57-38,2,1.5,Garcia,Price,,2:44,N,21505,1.81,+,,Away,0,-1.5,4,NYY,NA,0,2011
96,Thursday,2011-07-21,NYY,TBR,L,1,2,,57-39,2,2.0,Shields,Sabathia,Farnsworth,2:38,N,29279,1.67,-,,Away,0,-2,-1,NYY,NA,0,2011
97,Friday,2011-07-22,NYY,OAK,W,17,7,,58-39,2,2.0,Noesi,Cahill,,3:41,N,46921,1.37,+,,Home,0,-2,10,NYY,NA,0,2011
98,Saturday,2011-07-23,NYY,OAK,L,3,4,,58-40,2,3.0,Harden,Burnett,Bailey,3:42,D,46188,1.3,-,,Home,0,-3,-1,NYY,NA,0,2011
99,Sunday,2011-07-24,NYY,OAK,W,7,5,,59-40,2,3.0,Colon,Gonzalez,Rivera,3:18,D,45586,1.36,+,,Home,0,-3,2,NYY,NA,0,2011
100,Monday,2011-07-25,NYY,SEA,W,10,3,,60-40,2,2.0,Garcia,Vargas,,2:36,N,44365,1.31,++,,Home,0,-2,7,NYY,NA,0,2011
101,Tuesday,2011-07-26,NYY,SEA,W,4,1,,61-40,2,2.0,Sabathia,Fister,Rivera,2:27,N,46132,1.23,+++,,Home,0,-2,3,NYY,NA,0,2011
102,Wednesday,2011-07-27,NYY,SEA,L,2,9,,61-41,2,3.0,Hernandez,Hughes,,3:02,D,47090,1.08,-,,Home,0,-3,-7,NYY,NA,0,2011
103,Friday,2011-07-29,NYY,BAL,L,2,4,,61-42,2,2.5,Guthrie,Burnett,Gregg,2:58,N,46499,1.26,--,,Home,0,-2.5,-2,NYY,NA,0,2011
104,Saturday,2011-07-30,NYY,BAL,W,8,3,,62-42,2,2.0,Colon,Tillman,,3:02,D,46469,1.34,+,2011-04-12 (Rain),Home,0,-2,5,NYY,1,1,2011
105,Saturday,2011-07-30,NYY,BAL,W,17,3,,63-42,2,2.0,Nova,Britton,,3:24,N,43190,1.23,++,,Home,0,-2,14,NYY,2,1,2011
106,Sunday,2011-07-31,NYY,BAL,W,4,2,,64-42,2,2.0,Garcia,Arrieta,Rivera,3:01,D,46913,1.21,+++,,Home,0,-2,2,NYY,NA,0,2011
