season,gm_number,opp,win,loss,save,away_home
2010,123,NYY,Logan,Vargas,Rivera,away
2010,124,NYY,Sabathia,French,,away
2010,125,BOS,Lackey,Fister,Papelbon,away
2010,126,BOS,Beckett,Pauley,Papelbon,away
2010,127,BOS,Hernandez,Wakefield,League,away
2010,128,MIN,Baker,Vargas,,home
2010,129,MIN,Blackburn,Fister,Fuentes,home
2010,130,MIN,French,Pavano,Aardsma,home
2010,131,LAA,Santana,Pauley,Rodney,home
2010,132,LAA,League,Jepsen,Aardsma,home
2010,133,LAA,Bell,Vargas,Rodney,home
2010,134,CLE,Tomlin,Fister,Perez,home
2010,135,CLE,French,Hernandez,Aardsma,home
2010,136,CLE,Talbot,Pauley,Perez,home
2010,137,CLE,Hernandez,Gomez,Aardsma,home
2010,138,OAK,Anderson,Vargas,,away
2010,139,OAK,Fister,Braden,Aardsma,away
2010,140,OAK,Gonzalez,French,Bailey,away
2010,141,LAA,Thompson,Sweeney,,away
2010,142,LAA,Santana,Hernandez,Rodney,away
2010,143,LAA,Haren,Vargas,Rodney,away
2010,144,BOS,Lester,Fister,,home
2010,145,BOS,Hill,League,,home
2010,146,BOS,Buchholz,Pauley,,home
2010,147,TEX,Hernandez,Wilson,Aardsma,home
2010,148,TEX,Lee,Vargas,,home
2010,149,TEX,Fister,Hunter,Aardsma,home
2010,150,TOR,Rzepczynski,French,Gregg,away
2010,151,TOR,Pauley,Drabek,,away
2010,152,TOR,Hill,Hernandez,Gregg,away
2010,153,TBR,Niemann,Vargas,Soriano,away
2010,154,TBR,Garza,Fister,,away
2010,155,TBR,French,Shields,,away
2010,156,TEX,Pauley,Wilson,League,away
2010,157,TEX,Hernandez,Feldman,League,away
2010,158,TEX,Feliz,Cortes,,away
2010,159,OAK,Gonzalez,Fister,,home
2010,160,OAK,Cahill,French,,home
2010,161,OAK,Anderson,Pauley,Breslow,home
2010,162,OAK,Braden,Varvaro,Breslow,home
2011,1,OAK,Hernandez,Breslow,,away
2011,2,OAK,Ray,Fuentes,League,away
2011,3,OAK,Gonzalez,Fister,,away
2011,4,TEX,Holland,Bedard,Feliz,away
2011,5,TEX,Ogando,Pineda,Feliz,away
2011,6,TEX,Wilson,Hernandez,,away
2011,7,CLE,Carrasco,Vargas,,home
2011,8,CLE,Masterson,Fister,Perez,home
2011,9,CLE,Tomlin,Bedard,Perez,home
2011,10,TOR,Lueke,Camp,,home
2011,11,TOR,Pineda,Romero,League,home
2011,12,TOR,Rzepczynski,Ray,,home
2011,13,KCR,Chen,Fister,,away
2011,14,KCR,Hochevar,Bedard,Soria,away
2011,15,KCR,O'Sullivan,Hernandez,,away
2011,16,KCR,Pineda,Francis,League,away
2011,17,DET,Scherzer,Lueke,,home
2011,18,DET,Fister,Coke,,home
2011,19,DET,Porcello,Bedard,Valverde,home
2011,20,OAK,Hernandez,McCarthy,League,home
2011,21,OAK,Pineda,Ross,League,home
2011,22,OAK,Cahill,Vargas,,home
2011,23,OAK,Anderson,Laffey,Fuentes,home
2011,24,DET,Hernandez,Coke,,away
2011,25,DET,Bedard,Verlander,,away
2011,26,DET,Pineda,Penny,,away
2011,27,BOS,Vargas,Jenks,League,away
2011,28,BOS,Fister,Lackey,League,away
2011,29,BOS,Papelbon,Wright,,away
2011,30,TEX,Pauley,Strop,League,home
2011,31,TEX,Wilson,Pineda,,home
2011,32,TEX,Vargas,Lewis,League,home
2011,33,CHW,Hernandez,Thornton,,home
2011,34,CHW,Floyd,Fister,,home
2011,35,CHW,Santos,League,,home
2011,36,BAL,Accardo,League,,away
2011,37,BAL,Tillman,Hernandez,Gregg,away
2011,38,BAL,Johnson,League,,away
2011,39,CLE,Sipp,League,,away
2011,40,MIN,Pineda,Baker,,home
2011,41,MIN,Liriano,Hernandez,Capps,home
2011,42,LAA,Vargas,Weaver,League,home
2011,43,LAA,Pauley,Downs,,home
2011,44,SDP,Bedard,Latos,,away
2011,45,SDP,Pineda,Richard,,away
2011,46,SDP,Hernandez,Stauffer,,away
2011,47,MIN,Wright,Swarzak,League,away
2011,48,MIN,Blackburn,Fister,,away
2011,49,MIN,Bedard,Duensing,League,away
2011,50,NYY,Pauley,Ayala,League,home
2011,51,NYY,Pauley,Rivera,,home
2011,52,NYY,Sabathia,Vargas,,home
2011,53,BAL,Fister,Arrieta,League,home
2011,54,BAL,Ray,Guthrie,League,home
2011,55,BAL,Johnson,Wright,Gregg,home
2011,56,TBR,Hernandez,Shields,,home
2011,57,TBR,Vargas,Sonnanstine,,home
2011,58,TBR,Hellickson,Fister,Farnsworth,home
2011,59,TBR,Wright,Howell,League,home
2011,60,CHW,Danks,Pineda,Santos,away
2011,61,CHW,Humber,Hernandez,,away
2011,62,CHW,Laffey,Santos,League,away
2011,63,DET,Verlander,Fister,Valverde,away
2011,64,DET,Ray,Penny,League,away
2011,65,DET,Scherzer,Pineda,,away
2011,66,DET,Hernandez,Porcello,,away
2011,67,LAA,Haren,Vargas,Walden,home
2011,68,LAA,Weaver,Fister,,home
2011,69,LAA,Bedard,Santana,League,home
2011,70,PHI,Pineda,Oswalt,League,home
2011,71,PHI,Stutes,Hernandez,,home
2011,72,PHI,Vargas,Hamels,,home
2011,73,WSN,Coffey,Pauley,,away
2011,74,WSN,Lannan,Bedard,Storen,away
2011,75,WSN,Clippard,Ray,,away
2011,76,FLA,Hernandez,Nolasco,,home
2011,77,FLA,Volstad,Vargas,Oviedo,home
2011,78,FLA,Pauley,Choate,League,home
2011,79,ATL,Beachy,Bedard,Kimbrel,home
2011,80,ATL,Hanson,Pineda,Kimbrel,home
2011,81,ATL,Lowe,Hernandez,Kimbrel,home
2011,82,SDP,Vargas,Moseley,,home
2011,83,SDP,Luebke,Fister,Bell,home
2011,84,SDP,Beavan,Latos,League,home
2011,85,OAK,Pineda,McCarthy,League,away
2011,86,OAK,League,Bailey,Wright,away
2011,87,OAK,Moscoso,Vargas,Bailey,away
2011,88,LAA,Weaver,Fister,,away
2011,89,LAA,Walden,Pauley,,away
2011,90,LAA,Pineiro,Pineda,,away
2011,91,LAA,Haren,Pauley,Walden,away
2011,92,TEX,Holland,Vargas,,home
2011,93,TEX,Lewis,Fister,Feliz,home
2011,94,TEX,Wilson,Hernandez,,home
2011,95,TEX,Harrison,Beavan,Feliz,home
2011,96,TOR,Janssen,Wright,,away
2011,97,TOR,Morrow,Vargas,,away
2011,98,TOR,Rauch,Pauley,,away
2011,99,BOS,Lackey,Hernandez,Papelbon,away
2011,100,BOS,Beckett,Beavan,Papelbon,away
2011,101,BOS,Wakefield,Pineda,,away
2011,102,NYY,Garcia,Vargas,,away
2011,103,NYY,Sabathia,Fister,Rivera,away
2011,104,NYY,Hernandez,Hughes,,away
2011,105,TBR,Niemann,Bedard,,home
2011,106,TBR,Pineda,Cobb,League,home
2011,107,TBR,Hellickson,Vargas,,home
2011,108,OAK,Beavan,Cahill,,home
2011,109,OAK,Hernandez,Harden,League,home
2011,110,OAK,Furbush,Gonzalez,League,home
2011,111,LAA,Walden,Cortes,,away
2011,112,LAA,Beavan,Chatwood,,away
2011,113,LAA,Santana,Hernandez,Walden,away
2011,114,TEX,Harrison,Furbush,,away
2011,115,TEX,Feliz,Gray,,away
2011,116,TEX,Vargas,Uehara,League,away
2011,117,BOS,Lackey,Beavan,Papelbon,home
2011,118,BOS,Hernandez,Beckett,League,home
2011,119,BOS,Furbush,Wakefield,League,home
2011,120,TOR,Wilhelmsen,Rauch,League,home
2011,121,TOR,Perez,Vargas,,home
2011,122,TOR,Morrow,Beavan,,home
2011,123,TBR,Cruz,Hernandez,Farnsworth,away
2011,124,TBR,Hellickson,Furbush,,away
2011,125,TBR,Farnsworth,Cortes,,away
2011,126,CLE,Ruffin,Perez,League,away
2011,127,CLE,Perez,League,,away
2011,128,CLE,Vasquez,McAllister,Gray,away
2011,129,CLE,Hernandez,Tomlin,,away
2011,130,CHW,Peavy,Furbush,Sale,home
2011,131,CHW,Danks,Pineda,,home
2011,132,CHW,Floyd,Vargas,,home
2011,133,LAA,Wilhelmsen,Takahashi,League,home
2011,134,LAA,Williams,Vasquez,,home
2011,135,LAA,Hernandez,Haren,,home
2011,136,LAA,Santana,Furbush,Walden,home
2011,137,OAK,Moscoso,Vargas,,away
2011,138,OAK,McCarthy,Pineda,,away
2011,139,OAK,Cahill,Beavan,Bailey,away
2011,140,LAA,Haren,Vasquez,,away
2011,141,LAA,Hernandez,Santana,League,away
2011,142,LAA,Williams,Furbush,Walden,away
2011,143,KCR,Vargas,Hochevar,League,home
2011,144,KCR,Beavan,Francis,,home
2011,145,KCR,Paulino,Pineda,Soria,home
2011,146,KCR,Teaford,Vasquez,Soria,home
2011,147,NYY,Hughes,Hernandez,,home
2011,148,NYY,Burnett,Furbush,Rivera,home
2011,149,NYY,Delabar,Wade,,home
2011,150,TEX,Beavan,Wilson,,home
2011,151,TEX,Lewis,Vasquez,Feliz,home
2011,152,TEX,Harrison,Hernandez,Feliz,home
2011,153,CLE,Furbush,Huff,,away
2011,154,MIN,Vargas,Duensing,League,away
2011,155,MIN,Jimenez,Slowey,League,away
2011,156,MIN,Nathan,Delabar,,away
2011,157,TEX,Harrison,Vasquez,Feliz,away
2011,158,TEX,Feldman,Hernandez,,away
2011,159,TEX,Holland,Furbush,,away
2011,160,OAK,Vargas,McCarthy,League,home
2011,161,OAK,Cahill,Beavan,,home
2011,162,OAK,Gonzalez,Vasquez,Bailey,home
2012,1,OAK,Wilhelmsen,Carignan,League,away
2012,2,OAK,Colon,Kelley,Balfour,away
2012,3,OAK,Vargas,McCarthy,,away
2012,4,OAK,Hernandez,Colon,League,away
2012,5,TEX,Darvish,Noesi,,away
2012,6,TEX,Feliz,Beavan,Nathan,away
2012,7,TEX,Luetge,Nathan,League,away
2012,8,TEX,Holland,Vargas,Adams,away
2012,9,OAK,Colon,Hernandez,,home
2012,10,OAK,Noesi,Milone,,home
2012,11,OAK,Beavan,Godfrey,League,home
2012,12,CLE,Perez,Furbush,Perez,home
2012,13,CLE,Vargas,Lowe,League,home
2012,14,CLE,Tomlin,League,Perez,home
2012,15,CHW,Sale,Noesi,,home
2012,16,CHW,Humber,Beavan,,home
2012,17,CHW,Danks,Millwood,Santiago,home
2012,18,DET,Vargas,Scherzer,League,away
2012,19,DET,Hernandez,Wilk,,away
2012,20,DET,Furbush,Porcello,League,away
2012,21,TOR,Furbush,Perez,,away
2012,22,TOR,Morrow,Millwood,,away
2012,23,TOR,Alvarez,Vargas,,away
2012,24,TBR,Howell,League,,away
2012,25,TBR,Moore,Noesi,Rodney,away
2012,26,TBR,Shields,Beavan,Peralta,away
2012,27,TBR,Niemann,Millwood,Rodney,away
2012,28,MIN,Pavano,Wilhelmsen,Capps,home
2012,29,MIN,Hernandez,Marquis,,home
2012,30,MIN,Noesi,Blackburn,,home
2012,31,DET,Delabar,Dotel,,home
2012,32,DET,Verlander,Millwood,Valverde,home
2012,33,DET,Vargas,Putkonen,League,home
2012,34,NYY,Kuroda,Hernandez,,away
2012,35,NYY,Hughes,Noesi,Logan,away
2012,36,NYY,Millwood,Pettitte,,away
2012,37,BOS,Lester,Vargas,,away
2012,38,BOS,Beckett,Beavan,,away
2012,39,CLE,Jimenez,Hernandez,,away
2012,40,CLE,Smith,League,,away
2012,41,COL,Millwood,White,,away
2012,42,COL,Vargas,Friedrich,,away
2012,43,COL,Beavan,Guthrie,,away
2012,44,TEX,Hernandez,Darvish,,home
2012,45,TEX,Harrison,Noesi,Nathan,home
2012,46,TEX,Millwood,Feldman,League,home
2012,47,LAA,Haren,Vargas,,home
2012,48,LAA,Isringhausen,League,Downs,home
2012,49,LAA,Williams,Hernandez,Frieri,home
2012,50,LAA,Wilson,Noesi,Downs,home
2012,51,TEX,Harrison,Delabar,Nathan,away
2012,52,TEX,Vargas,Feldman,,away
2012,53,TEX,Beavan,Holland,Iwakuma,away
2012,54,CHW,Crain,Kelley,Reed,away
2012,55,CHW,Wilhelmsen,Reed,Iwakuma,away
2012,56,CHW,Sale,Millwood,,away
2012,57,LAA,Vargas,Santana,Wilhelmsen,away
2012,58,LAA,Richards,Beavan,,away
2012,59,LAA,Kelley,Williams,Wilhelmsen,away
2012,60,LAD,Pryor,Elbert,Wilhelmsen,home
2012,61,LAD,Kershaw,Vargas,,home
2012,62,LAD,Billingsley,Beavan,,home
2012,63,SDP,Richard,Hernandez,Street,home
2012,64,SDP,Marquis,Noesi,Street,home
2012,65,SDP,Volquez,Ramirez,,home
2012,66,SFG,Vogelsong,Vargas,Casilla,home
2012,67,SFG,Iwakuma,Lincecum,Wilhelmsen,home
2012,68,SFG,Wilhelmsen,Romo,,home
2012,69,ARI,Miley,Noesi,,away
2012,70,ARI,Furbush,Putz,Wilhelmsen,away
2012,71,ARI,Cahill,Vargas,,away
2012,72,SDP,Richard,Millwood,Street,away
2012,73,SDP,Hernandez,Marquis,,away
2012,74,SDP,Volquez,Noesi,Street,away
2012,75,OAK,Milone,Ramirez,Cook,home
2012,76,OAK,Furbush,Miller,Wilhelmsen,home
2012,77,OAK,Parker,Iwakuma,Cook,home
2012,78,BOS,Hernandez,Atchison,,home
2012,79,BOS,Cook,Noesi,,home
2012,80,BOS,Kelley,Aceves,,home
2012,81,BOS,Padilla,League,Aceves,home
2012,82,BAL,Delabar,Hammel,Wilhelmsen,home
2012,83,BAL,O'Day,Furbush,Johnson,home
2012,84,BAL,Tillman,Noesi,Johnson,home
2012,85,OAK,Norberto,Perez,,away
2012,86,OAK,Vargas,Parker,,away
2012,87,OAK,Norberto,Perez,,away
2012,88,TEX,Holland,Millwood,Nathan,home
2012,89,TEX,Hernandez,Darvish,,home
2012,90,TEX,Harrison,Iwakuma,,home
2012,91,KCR,Vargas,Sanchez,,away
2012,92,KCR,Beavan,Verdugo,Wilhelmsen,away
2012,93,KCR,Holland,Kinney,,away
2012,94,KCR,Hernandez,Smith,,away
2012,95,TBR,McGee,Wilhelmsen,,away
2012,96,TBR,Vargas,Cobb,Wilhelmsen,away
2012,97,TBR,Beavan,Moore,Wilhelmsen,away
2012,98,NYY,Kuroda,Millwood,Soriano,home
2012,99,NYY,Hernandez,Garcia,Wilhelmsen,home
2012,100,NYY,Phelps,Luetge,Soriano,home
2012,101,KCR,Vargas,Mendoza,Wilhelmsen,home
2012,102,KCR,Beavan,Guthrie,,home
2012,103,KCR,Millwood,Chen,Wilhelmsen,home
2012,104,KCR,Perez,Mijares,Wilhelmsen,home
2012,105,TOR,Iwakuma,Romero,Luetge,home
2012,106,TOR,Vargas,Laffey,,home
2012,107,TOR,Beavan,Villanueva,Wilhelmsen,home
2012,108,NYY,Sabathia,Millwood,,away
2012,109,NYY,Hernandez,Kuroda,,away
2012,110,NYY,Garcia,Iwakuma,,away
2012,111,BAL,Tillman,Vargas,Johnson,away
2012,112,BAL,O'Day,Kelley,,away
2012,113,BAL,Johnson,Millwood,,away
2012,114,LAA,Frieri,Kinney,,away
2012,115,LAA,Iwakuma,Haren,,away
2012,116,LAA,Vargas,Weaver,Wilhelmsen,away
2012,117,TBR,Cobb,Beavan,Rodney,home
2012,118,TBR,Pryor,Rodney,,home
2012,119,TBR,Hernandez,Hellickson,,home
2012,120,MIN,Iwakuma,Blackburn,Wilhelmsen,home
2012,121,MIN,Wilhelmsen,Robertson,,home
2012,122,MIN,Beavan,Deduno,Kinney,home
2012,123,CLE,Furbush,Smith,Wilhelmsen,home
2012,124,CLE,Hernandez,Hernandez,Luetge,home
2012,125,CLE,Pryor,Pestano,Wilhelmsen,home
2012,126,CHW,Reed,Wilhelmsen,,away
2012,127,CHW,Jones,Beavan,Reed,away
2012,128,CHW,Jones,Millwood,,away
2012,129,MIN,Hernandez,Hendriks,,away
2012,130,MIN,Iwakuma,Diamond,Wilhelmsen,away
2012,131,MIN,Deduno,Vargas,,away
2012,132,MIN,Beavan,Duensing,Wilhelmsen,away
2012,133,LAA,Haren,Millwood,,home
2012,134,LAA,Santana,Hernandez,Frieri,home
2012,135,LAA,Iwakuma,Weaver,Wilhelmsen,home
2012,136,BOS,Vargas,Buchholz,Wilhelmsen,home
2012,137,BOS,Lester,Beavan,Bailey,home
2012,138,BOS,Millwood,Cook,Wilhelmsen,home
2012,139,OAK,Griffin,Hernandez,,home
2012,140,OAK,Anderson,Iwakuma,,home
2012,141,OAK,Milone,Vargas,Balfour,home
2012,142,TOR,Ramirez,Morrow,Wilhelmsen,away
2012,143,TOR,Millwood,Romero,Wilhelmsen,away
2012,144,TOR,Alvarez,Hernandez,,away
2012,145,TEX,Darvish,Iwakuma,,away
2012,146,TEX,Luetge,Scheppers,Wilhelmsen,away
2012,147,TEX,Harrison,Beavan,Uehara,away
2012,148,BAL,Tillman,Noesi,,home
2012,149,BAL,Hunter,Luetge,Johnson,home
2012,150,BAL,Ayala,Kinney,Johnson,home
2012,151,TEX,Iwakuma,Perez,Wilhelmsen,home
2012,152,TEX,Beavan,Harrison,Wilhelmsen,home
2012,153,TEX,Dempster,Vargas,Nathan,home
2012,154,LAA,Greinke,Ramirez,Frieri,away
2012,155,LAA,Frieri,Pryor,,away
2012,156,LAA,Iwakuma,Haren,,away
2012,157,OAK,Griffin,Beavan,,away
2012,158,OAK,Balfour,Perez,,away
2012,159,OAK,Doolittle,Kelley,Balfour,away
2012,160,LAA,Wilson,Hernandez,,home
2012,161,LAA,Iwakuma,Haren,,home
2012,162,LAA,Beavan,Weaver,,home
2013,1,OAK,Hernandez,Anderson,Wilhelmsen,away
2013,2,OAK,Iwakuma,Parker,,away
2013,3,OAK,Milone,Saunders,,away
2013,4,OAK,Griffin,Maurer,,away
2013,5,CHW,Loe,Jones,Wilhelmsen,away
2013,6,CHW,Veal,Hernandez,Reed,away
2013,7,CHW,Reed,Loe,,away
2013,8,HOU,Saunders,Humber,Wilhelmsen,home
2013,9,HOU,Clemens,Maurer,,home
2013,10,HOU,Peacock,Beavan,,home
2013,11,TEX,Ortiz,Hernandez,Nathan,home
2013,12,TEX,Iwakuma,Darvish,Wilhelmsen,home
2013,13,TEX,Ortiz,Capps,Nathan,home
2013,14,TEX,Maurer,Tepesch,Wilhelmsen,home
2013,15,DET,Fister,Harang,,home
2013,16,DET,Smyly,Furbush,Benoit,home
2013,17,DET,Capps,Verlander,Wilhelmsen,home
2013,18,TEX,Darvish,Saunders,,away
2013,19,TEX,Lowe,Maurer,,away
2013,20,TEX,Grimm,Harang,Kirkman,away
2013,21,HOU,Hernandez,Peacock,,away
2013,22,HOU,Norris,Iwakuma,Veras,away
2013,23,HOU,Harrell,Saunders,,away
2013,24,LAA,Maurer,Richards,,home
2013,25,LAA,Wilson,Harang,Frieri,home
2013,26,LAA,Hernandez,Blanton,Wilhelmsen,home
2013,27,LAA,Capps,Vargas,Wilhelmsen,home
2013,28,BAL,Saunders,Britton,,home
2013,29,BAL,Hammel,Maurer,,home
2013,30,BAL,Harang,Chen,,home
2013,31,TOR,Hernandez,Romero,,away
2013,32,TOR,Iwakuma,Dickey,,away
2013,33,TOR,Morrow,Saunders,,away
2013,34,PIT,Gomez,Harang,Grilli,away
2013,35,PIT,Hernandez,Burnett,Wilhelmsen,away
2013,36,OAK,Iwakuma,Straily,Wilhelmsen,home
2013,37,OAK,Parker,Maurer,Balfour,home
2013,38,OAK,Saunders,Milone,,home
2013,39,NYY,Kelley,Furbush,Rivera,away
2013,40,NYY,Iwakuma,Hughes,,away
2013,41,NYY,Perez,Pettitte,Wilhelmsen,away
2013,42,CLE,Pestano,Luetge,,away
2013,43,CLE,Perez,Perez,,away
2013,44,CLE,Masterson,Hernandez,,away
2013,45,CLE,Smith,Furbush,,away
2013,46,LAA,Williams,Harang,,away
2013,47,LAA,Wilson,Maurer,,away
2013,48,TEX,Grimm,Saunders,Nathan,home
2013,49,TEX,Holland,Hernandez,Nathan,home
2013,50,TEX,Medina,Kirkman,,home
2013,51,SDP,Harang,Richard,,home
2013,52,SDP,Volquez,Maurer,,home
2013,53,SDP,Gregerson,Medina,,away
2013,54,SDP,Hernandez,Cashner,,away
2013,55,MIN,Iwakuma,Pelfrey,Wilhelmsen,away
2013,56,MIN,Thielbar,Wilhelmsen,,away
2013,57,MIN,Diamond,Bonderman,,away
2013,58,CHW,Saunders,Danks,Wilhelmsen,home
2013,59,CHW,Hernandez,Peavy,Wilhelmsen,home
2013,60,CHW,Reed,Noesi,,home
2013,61,NYY,Hughes,Harang,,home
2013,62,NYY,Bonderman,Kuroda,Wilhelmsen,home
2013,63,NYY,Pettitte,Saunders,Rivera,home
2013,64,NYY,Robertson,Medina,Rivera,home
2013,65,HOU,Iwakuma,Keuchel,Wilhelmsen,home
2013,66,HOU,Harang,Norris,,home
2013,67,HOU,Clemens,Wilhelmsen,,home
2013,68,OAK,Saunders,Milone,Perez,away
2013,69,OAK,Hernandez,Griffin,,away
2013,70,OAK,Colon,Iwakuma,,away
2013,71,LAA,Vargas,Harang,,away
2013,72,LAA,Furbush,Richards,Medina,away
2013,73,LAA,Wilson,Saunders,Frieri,away
2013,74,LAA,Downs,Capps,Frieri,away
2013,75,OAK,Colon,Iwakuma,Balfour,home
2013,76,OAK,Medina,Cook,,home
2013,77,OAK,Perez,Balfour,,home
2013,78,PIT,Locke,Saunders,,home
2013,79,PIT,Mazzaro,Furbush,Melancon,home
2013,80,CHC,Medina,Parker,,home
2013,81,CHC,Villanueva,Perez,Parker,home
2013,82,CHC,Jackson,Bonderman,Gregg,home
2013,83,TEX,Saunders,Grimm,,away
2013,84,TEX,Furbush,Ross,Wilhelmsen,away
2013,85,TEX,Lindblom,Iwakuma,Nathan,away
2013,86,CIN,Harang,Leake,Perez,away
2013,87,CIN,Latos,Bonderman,,away
2013,88,CIN,Saunders,Arroyo,Wilhelmsen,away
2013,89,BOS,Hernandez,Lester,,home
2013,90,BOS,Breslow,Beavan,Uehara,home
2013,91,BOS,Doubront,Harang,,home
2013,92,BOS,Wright,Wilhelmsen,Uehara,home
2013,93,LAA,Saunders,Williams,,home
2013,94,LAA,Hernandez,Weaver,,home
2013,95,LAA,Iwakuma,Blanton,Wilhelmsen,home
2013,96,HOU,Saunders,Norris,Wilhelmsen,away
2013,97,HOU,Iwakuma,Bedard,Wilhelmsen,away
2013,98,HOU,Hernandez,Lyles,,away
2013,99,CLE,Harang,Jimenez,Wilhelmsen,home
2013,100,CLE,Ramirez,McAllister,Wilhelmsen,home
2013,101,CLE,Kazmir,Saunders,,home
2013,102,MIN,Iwakuma,Correia,,home
2013,103,MIN,Duensing,Medina,Perkins,home
2013,104,MIN,Deduno,Harang,,home
2013,105,MIN,Ramirez,Gibson,Wilhelmsen,home
2013,106,BOS,Workman,Saunders,,away
2013,107,BOS,Britton,Luetge,,away
2013,108,BOS,Wright,Perez,,away
2013,109,BAL,Tillman,Harang,Johnson,away
2013,110,BAL,Ramirez,Feldman,Farquhar,away
2013,111,BAL,Saunders,Chen,Farquhar,away
2013,112,TOR,Dickey,Iwakuma,Janssen,home
2013,113,TOR,Johnson,Hernandez,,home
2013,114,TOR,Maurer,Loup,Farquhar,home
2013,115,MIL,Lohse,Saunders,,home
2013,116,MIL,Gorzelanny,Iwakuma,,home
2013,117,MIL,Hernandez,Peralta,Farquhar,home
2013,118,TBR,Ramirez,Archer,Farquhar,away
2013,119,TBR,Peralta,Farquhar,,away
2013,120,TBR,Cobb,Saunders,,away
2013,121,TEX,Iwakuma,Cotts,Farquhar,away
2013,122,TEX,Perez,Hernandez,,away
2013,123,TEX,Medina,Nathan,Farquhar,away
2013,124,OAK,Parker,Capps,,away
2013,125,OAK,Maurer,Doolittle,Farquhar,away
2013,126,OAK,Iwakuma,Griffin,Farquhar,away
2013,127,LAA,Richards,Hernandez,Frieri,home
2013,128,LAA,Vargas,Ramirez,,home
2013,129,LAA,Weaver,Harang,,home
2013,130,TEX,Blackley,Saunders,,home
2013,131,TEX,Scheppers,Farquhar,Nathan,home
2013,132,TEX,Perez,Hernandez,,home
2013,133,HOU,Ramirez,Lyles,Farquhar,away
2013,134,HOU,Walker,Peacock,,away
2013,135,HOU,Saunders,Keuchel,Farquhar,away
2013,136,HOU,Oberholtzer,Furbush,,away
