gm_number,season,team,date,month,day,weekday,start_time,day_night,weekend,attendance,away_home
57,2012,SEA,2012-06-04,6,4,Monday,3:14,N,0,36079,away
58,2012,SEA,2012-06-05,6,5,Tuesday,2:29,N,0,35021,away
59,2012,SEA,2012-06-06,6,6,Wednesday,3:14,N,0,37342,away
60,2012,SEA,2012-06-08,6,8,Friday,2:48,N,0,22028,home
61,2012,SEA,2012-06-09,6,9,Saturday,3:09,D,0,30287,home
62,2012,SEA,2012-06-10,6,10,Sunday,3:03,D,0,34807,home
63,2012,SEA,2012-06-12,6,12,Tuesday,3:02,N,0,13084,home
64,2012,SEA,2012-06-13,6,13,Wednesday,2:46,N,0,13931,home
65,2012,SEA,2012-06-14,6,14,Thursday,3:12,N,0,17306,home
66,2012,SEA,2012-06-15,6,15,Friday,2:45,N,0,29818,home
67,2012,SEA,2012-06-16,6,16,Saturday,2:49,N,0,30589,home
68,2012,SEA,2012-06-17,6,17,Sunday,3:05,D,0,40603,home
69,2012,SEA,2012-06-18,6,18,Monday,2:23,N,0,24284,away
70,2012,SEA,2012-06-19,6,19,Tuesday,3:59,N,0,21568,away
71,2012,SEA,2012-06-20,6,20,Wednesday,2:56,D,0,29630,away
72,2012,SEA,2012-06-22,6,22,Friday,2:55,N,0,30053,away
73,2012,SEA,2012-06-23,6,23,Saturday,2:51,N,0,30922,away
74,2012,SEA,2012-06-24,6,24,Sunday,2:44,D,0,27529,away
75,2012,SEA,2012-06-25,6,25,Monday,2:18,N,0,17101,home
76,2012,SEA,2012-06-26,6,26,Tuesday,2:45,N,0,12411,home
77,2012,SEA,2012-06-27,6,27,Wednesday,2:35,D,0,18158,home
78,2012,SEA,2012-06-28,6,28,Thursday,2:40,N,0,20692,home
79,2012,SEA,2012-06-29,6,29,Friday,2:18,N,0,23094,home
80,2012,SEA,2012-06-30,6,30,Saturday,3:49,N,0,31311,home
81,2012,SEA,2012-07-01,7,1,Sunday,3:21,D,0,34065,home
82,2012,SEA,2012-07-02,7,2,Monday,2:34,N,0,14805,home
83,2012,SEA,2012-07-03,7,3,Tuesday,2:59,N,0,16270,home
84,2012,SEA,2012-07-04,7,4,Wednesday,2:38,D,0,21982,home
85,2012,SEA,2012-07-06,7,6,Friday,3:16,N,0,10819,away
86,2012,SEA,2012-07-07,7,7,Saturday,2:27,N,0,16136,away
87,2012,SEA,2012-07-08,7,8,Sunday,3:55,D,0,20075,away
88,2012,SEA,2012-07-13,7,13,Friday,2:58,N,0,23721,home
89,2012,SEA,2012-07-14,7,14,Saturday,2:24,N,0,29951,home
90,2012,SEA,2012-07-15,7,15,Sunday,2:32,D,0,27378,home
91,2012,SEA,2012-07-16,7,16,Monday,2:59,N,0,16697,away
92,2012,SEA,2012-07-17,7,17,Tuesday,3:09,N,0,15769,away
93,2012,SEA,2012-07-18,7,18,Wednesday,3:03,N,0,17312,away
94,2012,SEA,2012-07-19,7,19,Thursday,2:31,D,0,16706,away
95,2012,SEA,2012-07-20,7,20,Friday,4:46,N,0,14143,away
96,2012,SEA,2012-07-21,7,21,Saturday,3:05,N,0,18800,away
97,2012,SEA,2012-07-22,7,22,Sunday,2:25,D,0,20908,away
98,2012,SEA,2012-07-23,7,23,Monday,2:44,N,0,29911,home
99,2012,SEA,2012-07-24,7,24,Tuesday,2:50,N,0,31908,home
100,2012,SEA,2012-07-25,7,25,Wednesday,3:27,D,0,36071,home
101,2012,SEA,2012-07-26,7,26,Thursday,2:31,N,0,15014,home
102,2012,SEA,2012-07-27,7,27,Friday,2:30,N,0,14953,home
103,2012,SEA,2012-07-28,7,28,Saturday,2:42,D,0,32111,home
104,2012,SEA,2012-07-29,7,29,Sunday,3:00,D,0,19402,home
105,2012,SEA,2012-07-30,7,30,Monday,2:45,N,0,22443,home
106,2012,SEA,2012-07-31,7,31,Tuesday,2:54,N,0,21434,home
107,2012,SEA,2012-08-01,8,1,Wednesday,2:21,N,0,22537,home
108,2012,SEA,2012-08-03,8,3,Friday,2:41,N,0,45872,away
109,2012,SEA,2012-08-04,8,4,Saturday,2:32,D,0,47067,away
110,2012,SEA,2012-08-05,8,5,Sunday,3:12,D,0,45878,away
111,2012,SEA,2012-08-06,8,6,Monday,2:24,N,0,21184,away
112,2012,SEA,2012-08-07,8,7,Tuesday,4:55,N,0,15433,away
113,2012,SEA,2012-08-08,8,8,Wednesday,2:54,N,0,17312,away
114,2012,SEA,2012-08-10,8,10,Friday,2:31,N,0,39016,away
115,2012,SEA,2012-08-11,8,11,Saturday,2:35,N,0,38722,away
116,2012,SEA,2012-08-12,8,12,Sunday,2:38,D,0,36505,away
117,2012,SEA,2012-08-13,8,13,Monday,3:03,N,0,16205,home
118,2012,SEA,2012-08-14,8,14,Tuesday,2:42,N,0,17065,home
119,2012,SEA,2012-08-15,8,15,Wednesday,2:22,D,0,21889,home
120,2012,SEA,2012-08-17,8,17,Friday,2:36,N,0,22602,home
121,2012,SEA,2012-08-18,8,18,Saturday,3:23,N,0,21154,home
122,2012,SEA,2012-08-19,8,19,Sunday,3:07,D,0,22635,home
123,2012,SEA,2012-08-20,8,20,Monday,2:56,N,0,14687,home
124,2012,SEA,2012-08-21,8,21,Tuesday,2:18,N,0,39204,home
125,2012,SEA,2012-08-22,8,22,Wednesday,3:02,D,0,18578,home
126,2012,SEA,2012-08-24,8,24,Friday,3:00,N,0,25058,away
127,2012,SEA,2012-08-25,8,25,Saturday,3:15,N,0,27562,away
128,2012,SEA,2012-08-26,8,26,Sunday,2:28,D,0,23146,away
129,2012,SEA,2012-08-27,8,27,Monday,2:10,N,0,31883,away
130,2012,SEA,2012-08-28,8,28,Tuesday,2:55,N,0,29854,away
131,2012,SEA,2012-08-29,8,29,Wednesday,2:49,N,0,29281,away
132,2012,SEA,2012-08-30,8,30,Thursday,3:11,D,0,32578,away
133,2012,SEA,2012-08-31,8,31,Friday,3:04,N,0,17739,home
134,2012,SEA,2012-09-01,9,1,Saturday,3:03,D,0,22910,home
135,2012,SEA,2012-09-02,9,2,Sunday,2:48,D,0,20584,home
136,2012,SEA,2012-09-03,9,3,Monday,2:44,D,0,21641,home
137,2012,SEA,2012-09-04,9,4,Tuesday,3:27,N,0,12754,home
138,2012,SEA,2012-09-05,9,5,Wednesday,2:47,N,0,13037,home
139,2012,SEA,2012-09-07,9,7,Friday,2:59,N,0,17128,home
140,2012,SEA,2012-09-08,9,8,Saturday,3:07,N,0,23177,home
141,2012,SEA,2012-09-09,9,9,Sunday,2:54,D,0,14403,home
142,2012,SEA,2012-09-11,9,11,Tuesday,2:48,N,0,12935,away
143,2012,SEA,2012-09-12,9,12,Wednesday,2:55,N,0,13519,away
144,2012,SEA,2012-09-13,9,13,Thursday,2:39,N,0,13756,away
145,2012,SEA,2012-09-14,9,14,Friday,3:27,N,0,45075,away
146,2012,SEA,2012-09-15,9,15,Saturday,3:27,N,0,47267,away
147,2012,SEA,2012-09-16,9,16,Sunday,2:20,D,0,45928,away
148,2012,SEA,2012-09-17,9,17,Monday,3:10,N,0,13036,home
149,2012,SEA,2012-09-18,9,18,Tuesday,5:44,N,0,12608,home
150,2012,SEA,2012-09-19,9,19,Wednesday,3:14,N,0,14001,home
151,2012,SEA,2012-09-21,9,21,Friday,2:48,N,0,17893,home
152,2012,SEA,2012-09-22,9,22,Saturday,2:21,N,0,17671,home
153,2012,SEA,2012-09-23,9,23,Sunday,3:09,D,0,19024,home
154,2012,SEA,2012-09-25,9,25,Tuesday,3:10,N,0,38538,away
155,2012,SEA,2012-09-26,9,26,Wednesday,3:03,N,0,37916,away
156,2012,SEA,2012-09-27,9,27,Thursday,3:27,D,0,37377,away
157,2012,SEA,2012-09-28,9,28,Friday,3:00,N,0,16376,away
158,2012,SEA,2012-09-29,9,29,Saturday,3:09,D,0,21517,away
159,2012,SEA,2012-09-30,9,30,Sunday,3:17,D,0,21057,away
160,2012,SEA,2012-01-01,10,1,Monday,3:19,N,0,13963,home
161,2012,SEA,2012-01-02,10,2,Tuesday,2:49,N,0,14353,home
162,2012,SEA,2012-01-03,10,3,Wednesday,2:56,D,0,15614,home
1,2013,SEA,2013-04-01,4,1,Monday,2:46,N,0,36067,away
2,2013,SEA,2013-04-02,4,2,Tuesday,3:16,N,0,15315,away
3,2013,SEA,2013-04-03,4,3,Wednesday,2:50,N,0,15162,away
4,2013,SEA,2013-04-04,4,4,Thursday,2:32,D,0,12134,away
5,2013,SEA,2013-04-05,4,5,Friday,3:42,N,0,15312,away
6,2013,SEA,2013-04-06,4,6,Saturday,3:07,D,0,22461,away
7,2013,SEA,2013-04-07,4,7,Sunday,2:52,D,0,18708,away
8,2013,SEA,2013-04-08,4,8,Monday,2:40,N,0,42589,home
9,2013,SEA,2013-04-09,4,9,Tuesday,3:36,N,0,10765,home
10,2013,SEA,2013-04-10,4,10,Wednesday,3:38,N,0,10496,home
11,2013,SEA,2013-04-11,4,11,Thursday,3:11,N,0,22939,home
12,2013,SEA,2013-04-12,4,12,Friday,2:49,N,0,15028,home
13,2013,SEA,2013-04-13,4,13,Saturday,2:55,N,0,23506,home
14,2013,SEA,2013-04-14,4,14,Sunday,2:59,D,0,17015,home
15,2013,SEA,2013-04-16,4,16,Tuesday,3:11,N,0,12401,home
16,2013,SEA,2013-04-17,4,17,Wednesday,4:27,N,0,14983,home
17,2013,SEA,2013-04-18,4,18,Thursday,2:52,D,0,15772,home
18,2013,SEA,2013-04-19,4,19,Friday,2:44,N,0,36273,away
19,2013,SEA,2013-04-20,4,20,Saturday,2:32,N,0,43025,away
20,2013,SEA,2013-04-21,4,21,Sunday,3:07,D,0,44599,away
21,2013,SEA,2013-04-22,4,22,Monday,3:05,N,0,23201,away
22,2013,SEA,2013-04-23,4,23,Tuesday,3:13,N,0,13929,away
23,2013,SEA,2013-04-24,4,24,Wednesday,2:44,D,0,11686,away
24,2013,SEA,2013-04-25,4,25,Thursday,2:29,N,0,13012,home
25,2013,SEA,2013-04-26,4,26,Friday,3:34,N,0,31545,home
26,2013,SEA,2013-04-27,4,27,Saturday,2:37,N,0,31914,home
27,2013,SEA,2013-04-28,4,28,Sunday,2:31,D,0,20648,home
28,2013,SEA,2013-04-29,4,29,Monday,2:12,N,0,9818,home
29,2013,SEA,2013-04-30,4,30,Tuesday,3:35,N,0,13647,home
30,2013,SEA,2013-05-01,5,1,Wednesday,2:52,N,0,12947,home
31,2013,SEA,2013-05-03,5,3,Friday,2:17,N,0,23779,away
32,2013,SEA,2013-05-04,5,4,Saturday,2:28,D,0,35754,away
33,2013,SEA,2013-05-05,5,5,Sunday,2:27,D,0,22937,away
34,2013,SEA,2013-05-07,5,7,Tuesday,2:44,N,0,12973,away
35,2013,SEA,2013-05-08,5,8,Wednesday,2:48,D,0,18877,away
36,2013,SEA,2013-05-10,5,10,Friday,2:41,N,0,25549,home
37,2013,SEA,2013-05-11,5,11,Saturday,3:12,N,0,30099,home
38,2013,SEA,2013-05-12,5,12,Sunday,2:40,D,0,27603,home
39,2013,SEA,2013-05-14,5,14,Tuesday,3:21,N,0,41267,away
40,2013,SEA,2013-05-15,5,15,Wednesday,2:48,N,0,34081,away
41,2013,SEA,2013-05-16,5,16,Thursday,3:26,N,0,35392,away
42,2013,SEA,2013-05-17,5,17,Friday,3:37,N,0,34282,away
43,2013,SEA,2013-05-18,5,18,Saturday,2:55,D,0,17574,away
44,2013,SEA,2013-05-19,5,19,Sunday,2:39,D,0,19744,away
45,2013,SEA,2013-05-20,5,20,Monday,3:48,D,0,19390,away
46,2013,SEA,2013-05-21,5,21,Tuesday,2:47,N,0,34095,away
47,2013,SEA,2013-05-22,5,22,Wednesday,2:44,D,0,33313,away
48,2013,SEA,2013-05-24,5,24,Friday,3:08,N,0,22086,home
49,2013,SEA,2013-05-25,5,25,Saturday,3:27,N,0,35024,home
50,2013,SEA,2013-05-26,5,26,Sunday,4:09,D,0,23174,home
51,2013,SEA,2013-05-27,5,27,Monday,2:29,D,0,18969,home
52,2013,SEA,2013-05-28,5,28,Tuesday,2:37,N,0,11925,home
53,2013,SEA,2013-05-29,5,29,Wednesday,2:49,N,0,19878,away
54,2013,SEA,2013-05-30,5,30,Thursday,2:34,D,0,18805,away
55,2013,SEA,2013-05-31,5,31,Friday,2:53,N,0,31430,away
56,2013,SEA,2013-06-01,6,1,Saturday,3:05,D,0,33417,away
57,2013,SEA,2013-06-02,6,2,Sunday,2:40,D,0,34876,away
58,2013,SEA,2013-06-03,6,3,Monday,2:32,N,0,13498,home
59,2013,SEA,2013-06-04,6,4,Tuesday,2:57,N,0,16314,home
60,2013,SEA,2013-06-05,6,5,Wednesday,5:42,D,0,20152,home
61,2013,SEA,2013-06-06,6,6,Thursday,2:54,N,0,18779,home
62,2013,SEA,2013-06-07,6,7,Friday,3:06,N,0,26251,home
63,2013,SEA,2013-06-08,6,8,Saturday,2:47,D,0,38169,home
64,2013,SEA,2013-06-09,6,9,Sunday,3:12,D,0,43392,home
65,2013,SEA,2013-06-10,6,10,Monday,3:02,N,0,12817,home
66,2013,SEA,2013-06-11,6,11,Tuesday,2:15,N,0,10267,home
67,2013,SEA,2013-06-12,6,12,Wednesday,3:01,N,0,13823,home
68,2013,SEA,2013-06-14,6,14,Friday,2:55,N,0,31448,away
69,2013,SEA,2013-06-15,6,15,Saturday,2:47,D,0,24378,away
70,2013,SEA,2013-06-16,6,16,Sunday,2:59,D,0,36067,away
71,2013,SEA,2013-06-17,6,17,Monday,2:56,N,0,30258,away
72,2013,SEA,2013-06-18,6,18,Tuesday,3:42,N,0,33040,away
73,2013,SEA,2013-06-19,6,19,Wednesday,2:27,N,0,35401,away
74,2013,SEA,2013-06-20,6,20,Thursday,3:36,N,0,37711,away
75,2013,SEA,2013-06-21,6,21,Friday,2:37,N,0,23135,home
76,2013,SEA,2013-06-22,6,22,Saturday,3:32,N,0,20721,home
77,2013,SEA,2013-06-23,6,23,Sunday,3:13,D,0,22833,home
78,2013,SEA,2013-06-25,6,25,Tuesday,3:00,N,0,21088,home
79,2013,SEA,2013-06-26,6,26,Wednesday,2:56,D,0,21267,home
80,2013,SEA,2013-06-28,6,28,Friday,3:12,N,0,31471,home
81,2013,SEA,2013-06-29,6,29,Saturday,3:32,D,0,34630,home
82,2013,SEA,2013-06-30,6,30,Sunday,3:11,D,0,24757,home
83,2013,SEA,2013-07-02,7,2,Tuesday,2:49,N,0,39579,away
84,2013,SEA,2013-07-03,7,3,Wednesday,3:07,N,0,39468,away
85,2013,SEA,2013-07-04,7,4,Thursday,3:13,N,0,46476,away
86,2013,SEA,2013-07-05,7,5,Friday,2:43,N,0,33596,away
87,2013,SEA,2013-07-06,7,6,Saturday,3:21,D,0,34965,away
88,2013,SEA,2013-07-07,7,7,Sunday,2:33,D,0,32669,away
89,2013,SEA,2013-07-08,7,8,Monday,3:21,N,0,21830,home
90,2013,SEA,2013-07-09,7,9,Tuesday,3:44,N,0,21076,home
91,2013,SEA,2013-07-10,7,10,Wednesday,3:23,N,0,20468,home
92,2013,SEA,2013-07-11,7,11,Thursday,4:04,D,0,25367,home
93,2013,SEA,2013-07-12,7,12,Friday,2:45,N,0,21375,home
94,2013,SEA,2013-07-13,7,13,Saturday,2:57,N,0,32466,home
95,2013,SEA,2013-07-14,7,14,Sunday,2:51,D,0,25643,home
96,2013,SEA,2013-07-19,7,19,Friday,3:46,N,0,24635,away
97,2013,SEA,2013-07-20,7,20,Saturday,2:58,N,0,25733,away
98,2013,SEA,2013-07-21,7,21,Sunday,3:29,D,0,38838,away
99,2013,SEA,2013-07-22,7,22,Monday,2:35,N,0,18009,home
100,2013,SEA,2013-07-23,7,23,Tuesday,2:44,N,0,16308,home
101,2013,SEA,2013-07-24,7,24,Wednesday,2:49,D,0,25688,home
102,2013,SEA,2013-07-25,7,25,Thursday,3:03,N,0,18135,home
103,2013,SEA,2013-07-26,7,26,Friday,3:54,N,0,23162,home
104,2013,SEA,2013-07-27,7,27,Saturday,3:15,D,0,24524,home
105,2013,SEA,2013-07-28,7,28,Sunday,2:41,D,0,35087,home
106,2013,SEA,2013-07-30,7,30,Tuesday,2:44,N,0,34578,away
107,2013,SEA,2013-07-31,7,31,Wednesday,5:03,N,0,35059,away
108,2013,SEA,2013-08-01,8,1,Thursday,3:17,N,0,35886,away
109,2013,SEA,2013-08-02,8,2,Friday,2:45,N,0,25947,away
110,2013,SEA,2013-08-03,8,3,Saturday,3:23,N,0,35231,away
111,2013,SEA,2013-08-04,8,4,Sunday,2:50,D,0,30759,away
112,2013,SEA,2013-08-05,8,5,Monday,2:43,N,0,32300,home
113,2013,SEA,2013-08-06,8,6,Tuesday,2:56,N,0,28198,home
114,2013,SEA,2013-08-07,8,7,Wednesday,3:35,D,0,34792,home
115,2013,SEA,2013-08-09,8,9,Friday,2:59,N,0,34827,home
116,2013,SEA,2013-08-10,8,10,Saturday,2:48,N,0,46027,home
117,2013,SEA,2013-08-11,8,11,Sunday,2:11,D,0,25390,home
118,2013,SEA,2013-08-13,8,13,Tuesday,3:13,N,0,13294,away
119,2013,SEA,2013-08-14,8,14,Wednesday,3:26,N,0,14910,away
120,2013,SEA,2013-08-15,8,15,Thursday,2:59,N,0,13299,away
121,2013,SEA,2013-08-16,8,16,Friday,2:59,N,0,37596,away
122,2013,SEA,2013-08-17,8,17,Saturday,3:25,N,0,44247,away
123,2013,SEA,2013-08-18,8,18,Sunday,3:00,D,0,40832,away
124,2013,SEA,2013-08-19,8,19,Monday,2:19,N,0,11112,away
125,2013,SEA,2013-08-20,8,20,Tuesday,3:10,N,0,13041,away
126,2013,SEA,2013-08-21,8,21,Wednesday,2:47,D,0,18641,away
127,2013,SEA,2013-08-23,8,23,Friday,2:45,N,0,21616,home
128,2013,SEA,2013-08-24,8,24,Saturday,3:18,N,0,24477,home
129,2013,SEA,2013-08-25,8,25,Sunday,2:50,D,0,22999,home
130,2013,SEA,2013-08-26,8,26,Monday,2:40,N,0,15995,home
131,2013,SEA,2013-08-27,8,27,Tuesday,3:35,N,0,15115,home
132,2013,SEA,2013-08-28,8,28,Wednesday,3:01,D,0,22420,home
133,2013,SEA,2013-08-29,8,29,Thursday,3:03,N,0,22203,away
134,2013,SEA,2013-08-30,8,30,Friday,3:16,N,0,13869,away
135,2013,SEA,2013-08-31,8,31,Saturday,2:56,N,0,21085,away
136,2013,SEA,2013-09-01,9,1,Sunday,2:41,D,0,17203,away
137,2013,SEA,2013-09-02,9,2,Monday,2:45,D,0,20063,away
138,2013,SEA,2013-09-03,9,3,Tuesday,2:42,N,0,13638,away
139,2013,SEA,2013-09-04,9,4,Wednesday,3:02,N,0,13621,away
140,2013,SEA,2013-09-05,9,5,Thursday,4:17,D,0,14004,away
141,2013,SEA,2013-09-06,9,6,Friday,3:30,N,0,14796,home
142,2013,SEA,2013-09-07,9,7,Saturday,3:04,N,0,17773,home
143,2013,SEA,2013-09-08,9,8,Sunday,3:24,D,0,18645,home
144,2013,SEA,2013-09-09,9,9,Monday,3:23,N,0,9808,home
145,2013,SEA,2013-09-10,9,10,Tuesday,3:23,N,0,10245,home
146,2013,SEA,2013-09-11,9,11,Wednesday,3:00,N,0,11656,home
147,2013,SEA,2013-09-13,9,13,Friday,3:15,N,0,40506,away
148,2013,SEA,2013-09-14,9,14,Saturday,2:51,N,0,41374,away
149,2013,SEA,2013-09-15,9,15,Sunday,3:09,D,0,40526,away
150,2013,SEA,2013-09-16,9,16,Monday,2:50,N,0,34063,away
151,2013,SEA,2013-09-17,9,17,Tuesday,3:46,N,0,39076,away
152,2013,SEA,2013-09-18,9,18,Wednesday,2:55,N,0,36395,away
153,2013,SEA,2013-09-19,9,19,Thursday,2:43,D,0,38431,away
154,2013,SEA,2013-09-20,9,20,Friday,4:10,N,0,39469,away
155,2013,SEA,2013-09-21,9,21,Saturday,3:01,N,0,41001,away
156,2013,SEA,2013-09-22,9,22,Sunday,3:22,D,0,39099,away
157,2013,SEA,2013-09-23,9,23,Monday,4:12,N,0,12790,home
158,2013,SEA,2013-09-24,9,24,Tuesday,2:27,N,0,12528,home
159,2013,SEA,2013-09-25,9,25,Wednesday,2:25,N,0,15347,home
160,2013,SEA,2013-09-27,9,27,Friday,3:06,N,0,23014,home
161,2013,SEA,2013-09-28,9,28,Saturday,2:58,D,0,17751,home
162,2013,SEA,2013-09-29,9,29,Sunday,3:08,D,0,17081,home
1,2014,SEA,2014-03-31,3,31,Monday,3:17,N,0,44152,away
2,2014,SEA,2014-04-01,4,1,Tuesday,3:05,N,0,43567,away
3,2014,SEA,2014-04-02,4,2,Wednesday,2:39,N,0,38007,away
4,2014,SEA,2014-04-03,4,3,Thursday,4:02,N,0,11236,away
5,2014,SEA,2014-04-05,4,5,Saturday,2:22,D,0,30290,away
6,2014,SEA,2014-04-06,4,6,Sunday,2:57,D,0,32852,away
7,2014,SEA,2014-04-08,4,8,Tuesday,2:59,N,0,45661,home
8,2014,SEA,2014-04-09,4,9,Wednesday,2:53,N,0,16437,home
9,2014,SEA,2014-04-11,4,11,Friday,3:09,N,0,38968,home
10,2014,SEA,2014-04-12,4,12,Saturday,3:08,N,0,22061,home
11,2014,SEA,2014-04-13,4,13,Sunday,2:44,D,0,22628,home
12,2014,SEA,2014-04-14,4,14,Monday,3:01,N,0,23081,away
13,2014,SEA,2014-04-15,4,15,Tuesday,2:22,N,0,26628,away
14,2014,SEA,2014-04-16,4,16,Wednesday,2:47,N,0,27396,away
15,2014,SEA,2014-04-17,4,17,Thursday,3:28,D,0,29024,away
16,2014,SEA,2014-04-18,4,18,Friday,3:09,N,0,21388,away
17,2014,SEA,2014-04-19,4,19,Saturday,2:20,N,0,24003,away
18,2014,SEA,2014-04-20,4,20,Sunday,2:58,D,0,20228,away
19,2014,SEA,2014-04-21,4,21,Monday,2:49,N,0,14630,home
20,2014,SEA,2014-04-22,4,22,Tuesday,3:02,N,0,10466,home
21,2014,SEA,2014-04-23,4,23,Wednesday,2:50,D,0,13739,home
22,2014,SEA,2014-04-25,4,25,Friday,2:55,N,0,31145,home
23,2014,SEA,2014-04-26,4,26,Saturday,3:13,N,0,30038,home
24,2014,SEA,2014-04-27,4,27,Sunday,3:10,D,0,26300,home
25,2014,SEA,2014-04-29,4,29,Tuesday,3:33,N,0,37484,away
26,2014,SEA,2014-05-01,5,1,Thursday,2:47,N,0,43121,away
27,2014,SEA,2014-05-02,5,2,Friday,4:02,N,0,15771,away
28,2014,SEA,2014-05-03,5,3,Saturday,3:24,D,0,15798,away
29,2014,SEA,2014-05-04,5,4,Sunday,3:30,D,0,24996,away
30,2014,SEA,2014-05-05,5,5,Monday,2:36,N,0,11019,away
31,2014,SEA,2014-05-06,5,6,Tuesday,3:19,N,0,12106,away
32,2014,SEA,2014-05-07,5,7,Wednesday,3:24,D,0,NA,away
33,2014,SEA,2014-05-07,5,7,Wednesday,2:21,D,0,17337,away
34,2014,SEA,2014-05-08,5,8,Thursday,2:25,N,0,12577,home
35,2014,SEA,2014-05-09,5,9,Friday,2:45,N,0,20858,home
36,2014,SEA,2014-05-10,5,10,Saturday,2:18,N,0,29359,home
37,2014,SEA,2014-05-11,5,11,Sunday,3:01,D,0,30447,home
38,2014,SEA,2014-05-12,5,12,Monday,3:10,N,0,12392,home
39,2014,SEA,2014-05-13,5,13,Tuesday,2:48,N,0,13446,home
40,2014,SEA,2014-05-14,5,14,Wednesday,3:21,D,0,20951,home
41,2014,SEA,2014-05-16,5,16,Friday,2:42,N,0,27275,away
42,2014,SEA,2014-05-17,5,17,Saturday,2:26,N,0,29717,away
43,2014,SEA,2014-05-18,5,18,Sunday,3:02,D,0,32511,away
44,2014,SEA,2014-05-20,5,20,Tuesday,2:54,N,0,43706,away
45,2014,SEA,2014-05-21,5,21,Wednesday,2:47,D,0,43654,away
46,2014,SEA,2014-05-22,5,22,Thursday,3:09,N,0,13836,home
47,2014,SEA,2014-05-23,5,23,Friday,2:40,N,0,21192,home
48,2014,SEA,2014-05-24,5,24,Saturday,3:18,N,0,21585,home
49,2014,SEA,2014-05-25,5,25,Sunday,2:28,D,0,26839,home
50,2014,SEA,2014-05-26,5,26,Monday,2:40,D,0,22710,home
51,2014,SEA,2014-05-27,5,27,Tuesday,3:03,N,0,13064,home
52,2014,SEA,2014-05-28,5,28,Wednesday,2:30,N,0,13895,home
53,2014,SEA,2014-05-29,5,29,Thursday,3:08,N,0,11657,home
54,2014,SEA,2014-05-30,5,30,Friday,3:05,N,0,29000,home
55,2014,SEA,2014-05-31,5,31,Saturday,3:18,N,0,37142,home
56,2014,SEA,2014-06-01,6,1,Sunday,2:46,D,0,31407,home
57,2014,SEA,2014-06-02,6,2,Monday,2:54,N,0,41539,away
58,2014,SEA,2014-06-03,6,3,Tuesday,3:08,N,0,36503,away
59,2014,SEA,2014-06-04,6,4,Wednesday,2:51,D,0,26960,away
60,2014,SEA,2014-06-06,6,6,Friday,3:17,N,0,14577,away
61,2014,SEA,2014-06-07,6,7,Saturday,2:46,D,0,23996,away
62,2014,SEA,2014-06-08,6,8,Sunday,3:10,D,0,18158,away
63,2014,SEA,2014-06-09,6,9,Monday,3:11,D,0,10400,away
64,2014,SEA,2014-06-10,6,10,Tuesday,2:50,N,0,28405,home
65,2014,SEA,2014-06-11,6,11,Wednesday,2:44,N,0,28434,home
66,2014,SEA,2014-06-12,6,12,Thursday,2:56,N,0,40596,home
67,2014,SEA,2014-06-13,6,13,Friday,2:30,N,0,22039,home
68,2014,SEA,2014-06-14,6,14,Saturday,3:34,N,0,27700,home
69,2014,SEA,2014-06-15,6,15,Sunday,2:46,D,0,39196,home
70,2014,SEA,2014-06-16,6,16,Monday,2:44,N,0,17512,home
71,2014,SEA,2014-06-17,6,17,Tuesday,2:42,D,0,19896,home
72,2014,SEA,2014-06-18,6,18,Wednesday,2:40,N,0,27523,away
73,2014,SEA,2014-06-19,6,19,Thursday,2:42,D,0,18755,away
74,2014,SEA,2014-06-20,6,20,Friday,3:31,N,0,38475,away
75,2014,SEA,2014-06-21,6,21,Saturday,2:42,D,0,21640,away
76,2014,SEA,2014-06-22,6,22,Sunday,2:54,D,0,23278,away
77,2014,SEA,2014-06-23,6,23,Monday,2:57,N,0,26860,home
78,2014,SEA,2014-06-24,6,24,Tuesday,3:14,N,0,20015,home
79,2014,SEA,2014-06-25,6,25,Wednesday,2:40,N,0,27333,home
80,2014,SEA,2014-06-27,6,27,Friday,3:05,N,0,28084,home
81,2014,SEA,2014-06-28,6,28,Saturday,2:24,N,0,23012,home
82,2014,SEA,2014-06-29,6,29,Sunday,2:17,D,0,26171,home
83,2014,SEA,2014-06-30,6,30,Monday,3:07,N,0,17340,away
84,2014,SEA,2014-07-01,7,1,Tuesday,3:36,N,0,17504,away
85,2014,SEA,2014-07-02,7,2,Wednesday,2:47,D,0,17209,away
86,2014,SEA,2014-07-04,7,4,Friday,2:28,N,0,30297,away
87,2014,SEA,2014-07-05,7,5,Saturday,4:38,D,0,23113,away
88,2014,SEA,2014-07-06,7,6,Sunday,2:50,D,0,23257,away
89,2014,SEA,2014-07-07,7,7,Monday,2:34,N,0,18562,home
90,2014,SEA,2014-07-08,7,8,Tuesday,2:34,N,0,15553,home
91,2014,SEA,2014-07-09,7,9,Wednesday,3:11,N,0,16460,home
92,2014,SEA,2014-07-10,7,10,Thursday,3:11,N,0,14530,home
93,2014,SEA,2014-07-11,7,11,Friday,2:22,N,0,32971,home
94,2014,SEA,2014-07-12,7,12,Saturday,2:43,N,0,39204,home
95,2014,SEA,2014-07-13,7,13,Sunday,2:43,D,0,25944,home
96,2014,SEA,2014-07-18,7,18,Friday,5:14,N,0,42517,away
97,2014,SEA,2014-07-19,7,19,Saturday,4:07,N,0,40231,away
98,2014,SEA,2014-07-20,7,20,Sunday,3:15,D,0,37128,away
99,2014,SEA,2014-07-21,7,21,Monday,2:53,N,0,21943,home
